-163.7128957	-78.59566741
-163.105801	-78.22333872
-161.2451135	-78.38017669
-160.2462081	-78.69364593
-159.4824045	-79.04633758
-159.2081836	-79.49700775
-161.1276013	-79.63420867
-162.4398468	-79.28146535
-163.0274078	-78.9287737
-163.0666044	-78.86996592
-163.7128957	-78.59566741
NAN	NAN
-6.197884894	53.86756501
-6.032985399	53.15319001
-6.788856574	52.26011791
-8.561616584	51.66930126
-9.977085741	51.82045482
-9.166282518	52.86462881
-9.688524543	53.88136262
-8.327987433	54.66451895
-7.572167935	55.13162222
-6.733847012	55.17286001
-5.661948615	54.55460318
-6.197884894	53.86756501
NAN	NAN
141.0002104	-2.600151056
142.7352466	-3.289152927
144.583971	-3.861417738
145.2731279	-4.373737888
145.8297864	-4.876497898
145.9819218	-5.465609226
147.6480734	-6.083659356
147.8911076	-6.614014581
146.9709054	-6.721656589
147.1918738	-7.388024184
148.0846359	-8.044108168
148.7341053	-9.104663588
149.3068352	-9.071435642
149.2666309	-9.51440602
150.0387285	-9.684318129
149.7387985	-9.872937107
150.8016276	-10.29368662
150.690575	-10.5827129
150.0283932	-10.65247609
149.78231	-10.3932671
148.9231376	-10.28092254
147.9130184	-10.13044077
147.1354432	-9.492443536
146.5678809	-8.94255462
146.0484811	-8.067414239
144.7441679	-7.630128269
143.8970878	-7.915330499
143.2863758	-8.245491225
143.4139132	-8.983068943
142.6284314	-9.326820571
142.0682589	-9.159595636
141.0338518	-9.117892755
140.1434152	-8.297167657
139.1277666	-8.096042983
138.8814767	-8.380935154
137.6144739	-8.411682631
138.0390992	-7.597882175
138.6686215	-7.320224705
138.4079139	-6.232849216
137.9278398	-5.393365574
135.9892501	-4.546543878
135.1645976	-4.46293141
133.6628805	-3.538853448
133.3677047	-4.024818617
132.9839555	-4.112978611
132.756941	-3.746282647
132.7537887	-3.311787205
131.9898043	-2.820551039
133.0668445	-2.460417983
133.780031	-2.479848321
133.6962118	-2.214541518
132.2323735	-2.212526137
131.836222	-1.61716196
130.9428398	-1.432522068
130.5195581	-0.937720229
131.8675379	-0.695461114
132.3801164	-0.369537856
133.9855481	-0.780210463
134.143368	-1.151867364
134.4226274	-2.769184666
135.457603	-3.367701104
136.2933142	-2.307042332
137.4407377	-1.703513279
138.3297274	-1.702634779
139.1849207	-2.051295668
139.9266842	-2.408999932
141.0002104	-2.600151056
NAN	NAN
114.2040166	4.525873928
114.5999614	4.900011298
115.4507105	5.447729804
116.220741	6.14319123
116.725103	6.92477143
117.1296261	6.928052883
117.6433932	6.422166449
117.6890751	5.987490139
118.3476913	5.708695787
119.1819039	5.407835598
119.1106938	5.016128241
118.439727	4.966518866
118.6183208	4.478202419
117.8820349	4.137551378
117.3132325	3.234428209
118.0483297	2.287690131
117.8756271	1.827640693
118.9967473	0.902219143
117.8118584	0.784241848
117.4783387	0.102474677
117.5216435	-0.80372324
116.5600485	-1.487609145
116.5337968	-2.483517348
116.1480839	-4.012726332
116.0008578	-3.657037449
114.8648031	-4.106984145
114.4686516	-3.495703627
113.7556718	-3.43916961
113.2569943	-3.11877573
112.0681263	-3.478392022
111.7032906	-2.994442234
111.0482402	-3.049425958
110.2238461	-2.934032485
110.0709355	-1.592874037
109.5719479	-1.314906508
109.0918738	-0.459506524
108.9526575	0.415375474
109.0691362	1.341933905
109.6632601	2.006492825
110.3961353	1.663774726
111.168853	1.850636705
111.370081	2.697303372
111.7969283	2.885896511
112.9956149	3.102394924
113.7129354	3.893509426
114.2040166	4.525873928
NAN	NAN
-93.61275591	74.97999726
-94.15690874	74.5923465
-95.60868059	74.66686392
-96.82093218	74.9276232
-96.28858741	75.37782827
-94.85081987	75.64721752
-93.97774655	75.29648957
-93.61275591	74.97999726
NAN	NAN
-93.84000302	77.51999726
-94.29560828	77.49134268
-96.1696541	77.5551114
-96.43630449	77.83462922
-94.42257728	77.82000479
-93.7206563	77.63433137
-93.84000302	77.51999726
NAN	NAN
-96.75439877	78.76581269
-95.55927792	78.41831452
-95.83029497	78.05694123
-97.3098429	77.85059724
-98.12428931	78.08285696
-98.5528678	78.45810537
-98.63198442	78.87193024
-97.33723141	78.83198436
-96.75439877	78.76581269
NAN	NAN
-88.15035031	74.39230703
-89.76472205	74.51555533
-92.42244097	74.83775788
-92.76828549	75.38681997
-92.88990597	75.88265534
-93.89382402	76.31924368
-95.96245745	76.44138093
-97.12137895	76.75107779
-96.74512285	77.16138866
-94.68408586	77.09787832
-93.57392107	76.77629588
-91.60502316	76.77851797
-90.74184587	76.44959748
-90.96966142	76.07401317
-89.82223792	75.84777375
-89.18708289	75.61016551
-87.83827633	75.56618887
-86.37919227	75.48242137
-84.78962521	75.69920401
-82.75344459	75.78431509
-81.12853085	75.71398347
-80.05751095	75.33684886
-79.83393287	74.92312735
-80.45777076	74.65730378
-81.94884254	74.44245901
-83.2288936	74.56402782
-86.09745236	74.41003205
-88.15035031	74.39230703
NAN	NAN
-111.2644433	78.15298188
-109.8544519	77.99632477
-110.186938	77.69701488
-112.0511912	77.40922883
-113.5342789	77.73220653
-112.7245868	78.05105012
-111.2644433	78.15298188
NAN	NAN
-110.9636607	78.80444082
-109.6631457	78.60197256
-110.8813143	78.40694571
-112.5420914	78.40790172
-112.5258909	78.55055451
-111.5000103	78.8499936
-110.9636607	78.80444082
NAN	NAN
-66.28243446	18.51476166
-65.77130286	18.42667919
-65.59100379	18.22803498
-65.84716387	17.97590567
